tarjeta_id,cliente_id,tipo_tarjeta,limite_credito,saldo_actual,fecha_emision,estatus
2516,291,Clasica,12083,5426.5,2026-01-18,Cancelada
2517,7629,Platino,81994,8475.98,2024-03-13,Bloqueada
2518,7063,Signature,226968,144684.65,2024-03-08,Vigente
2519,1197,Signature,179588,62404.59,2024-01-21,Vigente
2520,2469,Platino,90855,2760.87,2024-02-09,Bloqueada
2521,2348,Platino,103960,13017.79,2025-03-26,Vigente
2522,7670,Clasica,13499,7169.66,2023-03-28,Bloqueada
2523,7211,Clasica,19387,15684.33,2023-02-03,Vigente
2524,7429,Clasica,15288,12002.78,2024-07-31,Cancelada
2525,320,Clasica,19434,12949.78,2024-10-22,Cancelada
2526,3374,Oro,34046,25604.06,2026-01-18,Vigente
2527,2447,Oro,45530,25355.63,2023-04-22,Bloqueada
2528,634,Signature,217582,118464.95,2024-01-07,Bloqueada
2529,3950,Oro,49489,13543.69,2024-05-27,Vigente
2530,6770,Signature,207940,11314.18,2023-07-10,Bloqueada
2531,236,Signature,199408,14581.06,2025-06-17,Cancelada
2532,130,Clasica,14538,1160.3,2022-08-28,Bloqueada
2533,724,Oro,46061,24929.92,2024-07-05,Vigente
2534,6970,Clasica,13077,5733.8,2024-03-01,Vigente
2535,778,Clasica,15780,1158.56,2024-03-03,Bloqueada
2536,2377,Platino,116418,16763.61,2023-10-29,Vigente
2537,3598,Clasica,15250,7947.92,2026-01-14,Cancelada
2538,4683,Oro,46967,35957.36,2023-12-31,Vigente
2539,96,Oro,45182,22485.41,2025-05-16,Bloqueada
2540,6541,Platino,99994,54798.85,2023-05-27,Cancelada
2541,5512,Platino,125281,45369.81,2022-08-10,Vigente
2542,7986,Platino,109534,12729.38,2023-04-19,Vigente
2543,1547,Platino,99045,80355.85,2024-04-02,Vigente
2544,7918,Signature,278107,42162.14,2025-01-29,Vigente
2545,1752,Platino,87542,21921.51,2024-03-28,Bloqueada
2546,2552,Clasica,15052,4623.82,2024-06-25,Cancelada
2547,2172,Clasica,17827,8566.62,2024-11-04,Bloqueada
2548,7225,Signature,227957,94026.26,2023-02-26,Cancelada
2549,3976,Signature,177305,22590.03,2026-01-08,Vigente
2550,3010,Signature,271584,202822.68,2024-10-05,Vigente
2551,975,Clasica,19537,3836.71,2025-05-31,Vigente
2552,1752,Clasica,19475,16184.76,2024-08-14,Bloqueada
2553,3883,Clasica,15222,2900.34,2023-06-11,Bloqueada
2554,5658,Clasica,14980,3660.78,2024-01-08,Vigente
2555,2063,Clasica,19387,6137.0,2025-03-11,Bloqueada
2556,3269,Clasica,16786,7786.4,2026-07-21,Vigente
2557,986,Oro,39514,5979.01,2024-10-10,Vigente
2558,678,Platino,95737,75123.07,2023-12-28,Vigente
2559,1963,Clasica,20097,11269.03,2023-02-25,Vigente
2560,1382,Signature,215656,71978.71,2026-02-22,Bloqueada
2561,7023,Signature,226081,133996.47,2022-08-11,Cancelada
2562,299,Oro,50185,28712.54,2022-12-29,Bloqueada
2563,2951,Oro,47455,14472.75,2024-06-09,Cancelada
2564,5032,Clasica,18770,7428.08,2022-09-18,Vigente
2565,4444,Signature,163727,16240.86,2024-07-24,Vigente
2566,5395,Signature,173597,101124.51,2025-09-01,Vigente
2567,4310,Platino,94807,40725.28,2023-07-11,Bloqueada
2568,4878,Platino,103636,7664.61,2025-11-17,Cancelada
2569,1405,Clasica,15671,13051.64,2024-05-26,Vigente
2570,1735,Clasica,16108,11464.48,2023-11-20,Vigente
2571,1019,Clasica,19157,15753.8,2023-08-15,Cancelada
2572,7821,Signature,189487,46648.56,2023-02-06,Vigente
2573,2289,Signature,162018,112304.87,2023-04-06,Vigente
2574,6827,Platino,83383,49627.58,2025-03-31,Vigente
2575,2984,Signature,257289,132987.76,2023-01-17,Bloqueada
2576,2743,Signature,228194,177592.86,2023-09-15,Bloqueada
2577,669,Oro,43321,31236.25,2026-04-26,Cancelada
2578,1422,Platino,119799,69981.27,2024-10-26,Vigente
2579,6002,Clasica,13959,1043.28,2024-03-13,Vigente
2580,1730,Clasica,13395,7754.38,2023-09-28,Cancelada
2581,5155,Oro,55275,15423.33,2022-11-09,Cancelada
2582,5494,Clasica,15784,35.46,2023-02-22,Vigente
2583,7562,Platino,95182,75147.57,2025-01-06,Vigente
2584,7304,Platino,113140,3614.71,2024-08-31,Vigente
2585,4894,Platino,108437,66372.85,2022-12-11,Vigente
2586,2530,Platino,103507,7802.84,2023-08-21,Bloqueada
2587,2150,Signature,160330,27190.76,2026-05-14,Vigente
2588,2827,Clasica,20215,7732.88,2022-09-15,Cancelada
2589,3213,Signature,193696,81369.51,2025-02-01,Vigente
2590,5254,Clasica,16063,7766.3,2025-09-20,Vigente
2591,2551,Oro,35379,265.18,2024-06-22,Bloqueada
2592,2450,Signature,169521,82292.46,2025-08-02,Bloqueada
2593,7171,Signature,263303,153678.66,2024-12-08,Cancelada
2594,1367,Oro,38141,9735.59,2026-01-17,Vigente
2595,1825,Platino,73254,9531.71,2026-08-30,Vigente
2596,7652,Platino,109882,27028.14,2024-05-15,Cancelada
2597,6590,Oro,42178,22814.88,2024-10-29,Cancelada
2598,1304,Signature,251033,21295.81,2024-05-31,Vigente
2599,5474,Signature,170216,86682.9,2023-03-29,Cancelada
2600,4145,Signature,179624,144301.88,2024-12-06,Cancelada
2601,5197,Signature,265011,54901.52,2022-08-08,Bloqueada
2602,4632,Clasica,19488,9104.33,2023-04-24,Cancelada
2603,3544,Platino,77767,5320.31,2024-07-15,Vigente
2604,5660,Clasica,14119,4288.08,2026-03-06,Vigente
2605,4673,Clasica,18022,13691.66,2025-01-05,Vigente
2606,7528,Clasica,19320,4268.7,2023-12-12,Vigente
2607,7699,Clasica,16360,11797.14,2023-10-25,Vigente
2608,712,Clasica,18790,6949.86,2022-12-01,Vigente
2609,5897,Signature,174457,9658.1,2023-08-30,Cancelada
2610,3650,Oro,40886,21109.0,2023-01-21,Cancelada
2611,1794,Platino,119407,84580.51,2026-04-05,Vigente
2612,3928,Clasica,19169,6291.63,2022-08-25,Vigente
2613,2653,Oro,34089,3078.27,2026-03-16,Vigente
2614,5249,Signature,271511,23629.21,2023-12-13,Bloqueada
2615,787,Oro,48166,31420.71,2026-05-22,Vigente
2616,7260,Oro,39780,6458.74,2024-01-23,Bloqueada
2617,7921,Platino,120363,23090.2,2023-10-16,Bloqueada
2618,7049,Platino,98426,39928.78,2026-01-12,Vigente
2619,7142,Oro,38935,2612.23,2025-01-28,Vigente
2620,2043,Platino,82577,18911.03,2024-02-29,Vigente
2621,248,Platino,112350,79987.74,2023-07-27,Vigente
2622,7840,Clasica,17179,6265.02,2025-01-24,Vigente
2623,6805,Signature,227452,129511.54,2026-08-08,Vigente
2624,368,Signature,250457,210829.21,2024-08-19,Bloqueada
2625,5723,Clasica,19863,5950.78,2023-10-17,Vigente
2626,2880,Platino,114275,13601.19,2024-08-17,Vigente
2627,2484,Signature,257881,43037.1,2025-05-05,Vigente
2628,952,Platino,108935,15935.31,2023-04-26,Vigente
2629,5716,Oro,41237,7567.35,2024-07-24,Vigente
2630,6044,Platino,110831,42160.28,2026-03-19,Cancelada
2631,7657,Platino,120589,58538.09,2026-05-05,Vigente
2632,1811,Oro,52560,31747.37,2026-03-02,Vigente
2633,5833,Platino,106707,89254.2,2023-07-17,Cancelada
2634,5440,Oro,35078,15068.97,2026-04-02,Bloqueada
2635,7125,Oro,39195,18059.12,2023-05-16,Cancelada
2636,2065,Oro,36428,13503.2,2023-05-14,Vigente
2637,953,Platino,81062,60235.8,2022-11-04,Vigente
2638,3100,Platino,75183,25214.13,2026-08-15,Vigente
2639,1009,Oro,41570,1091.06,2022-07-28,Vigente
2640,7415,Signature,185870,4885.56,2024-04-20,Vigente
2641,4465,Clasica,14898,7611.55,2025-12-10,Vigente
2642,7608,Clasica,13280,7649.16,2026-01-10,Vigente
2643,602,Oro,53707,16431.54,2024-08-28,Bloqueada
2644,6348,Signature,199454,38459.86,2024-11-05,Bloqueada
2645,3141,Platino,74316,51325.35,2024-07-06,Vigente
2646,1326,Platino,94081,64274.34,2024-07-23,Vigente
2647,4690,Clasica,17250,6470.83,2024-09-20,Cancelada
2648,1553,Clasica,12461,6662.51,2025-02-12,Vigente
2649,4387,Oro,46268,37010.63,2024-09-06,Vigente
2650,3627,Clasica,19371,14904.1,2024-06-21,Vigente
2651,6040,Platino,82363,69882.83,2023-01-12,Bloqueada
2652,5996,Platino,72981,56233.78,2026-04-26,Bloqueada
2653,1236,Clasica,17734,15071.42,2024-06-24,Vigente
2654,5758,Oro,34394,20544.59,2026-02-02,Vigente
2655,695,Oro,37592,2049.89,2026-08-11,Vigente
2656,4165,Clasica,19831,1884.53,2026-04-13,Vigente
2657,4394,Oro,36142,25037.97,2023-04-11,Vigente
2658,4349,Platino,77569,58152.88,2022-08-10,Vigente
2659,1276,Clasica,15741,5791.45,2025-09-09,Bloqueada
2660,7196,Clasica,19520,6982.8,2024-07-07,Bloqueada
2661,5759,Clasica,18079,13739.79,2024-05-12,Bloqueada
2662,3074,Platino,93943,45969.77,2024-04-20,Vigente
2663,1271,Signature,168070,113384.2,2023-09-20,Cancelada
2664,5343,Clasica,15978,5133.46,2025-10-18,Cancelada
2665,1042,Clasica,16799,12353.89,2023-03-20,Vigente
2666,1764,Platino,109137,8825.62,2026-02-20,Vigente
2667,7685,Clasica,16018,13294.42,2025-12-13,Vigente
2668,6586,Platino,83519,25027.52,2024-10-03,Vigente
2669,6441,Platino,108854,54434.06,2026-03-23,Bloqueada
2670,7457,Clasica,14490,5760.47,2022-11-02,Vigente
2671,4301,Platino,115774,1011.97,2026-07-27,Vigente
2672,6727,Signature,168979,95124.39,2022-09-27,Vigente
2673,7959,Oro,35054,15982.35,2024-12-13,Vigente
2674,4273,Signature,188639,42621.58,2023-07-08,Vigente
2675,7646,Oro,44497,37159.0,2022-09-09,Vigente
2676,5062,Clasica,19646,1170.57,2025-01-20,Bloqueada
2677,559,Oro,34532,7711.7,2024-11-11,Cancelada
2678,2251,Signature,189139,158495.35,2024-11-27,Bloqueada
2679,5256,Oro,46922,26216.77,2024-01-29,Cancelada
2680,1922,Signature,160933,2615.61,2025-02-06,Bloqueada
2681,818,Clasica,20969,12323.41,2024-10-31,Cancelada
2682,3143,Oro,46985,9840.83,2024-10-22,Cancelada
2683,3267,Signature,220137,124518.49,2022-07-31,Cancelada
2684,3315,Signature,234655,46458.62,2022-08-21,Cancelada
2685,982,Clasica,17624,3890.1,2023-09-16,Vigente
2686,5188,Oro,41039,8899.47,2023-02-08,Vigente
2687,1957,Signature,168326,31534.72,2026-07-10,Vigente
2688,5721,Clasica,19330,10956.46,2024-10-03,Cancelada
2689,6739,Oro,46730,34550.25,2023-09-08,Cancelada
2690,6421,Platino,101642,5711.89,2023-01-22,Bloqueada
2691,2135,Signature,275490,20556.83,2025-04-27,Cancelada
2692,1317,Oro,50349,5480.54,2024-10-28,Vigente
2693,3542,Clasica,17761,12340.37,2023-08-04,Cancelada
2694,6094,Clasica,16161,12795.47,2026-05-31,Vigente
2695,6492,Oro,55927,26484.77,2024-12-15,Vigente
2696,1772,Signature,191638,45034.74,2024-06-27,Cancelada
2697,3688,Signature,170011,129556.95,2024-03-21,Vigente
2698,3819,Platino,105854,87273.18,2026-08-15,Cancelada
2699,4446,Oro,54215,7884.73,2026-03-21,Cancelada
2700,7295,Clasica,18766,3761.22,2025-06-23,Cancelada
2701,9,Signature,173731,25782.63,2026-05-16,Vigente
2702,7052,Clasica,12224,9667.9,2026-01-23,Vigente
2703,3668,Signature,271965,171403.71,2024-03-22,Bloqueada
2704,3348,Oro,36178,7409.7,2024-05-09,Cancelada
2705,7214,Clasica,20121,208.23,2023-05-07,Vigente
2706,1131,Platino,80803,574.62,2025-01-28,Vigente
2707,2426,Oro,43597,19565.84,2026-06-30,Vigente
2708,4096,Signature,231045,145019.28,2025-08-24,Bloqueada
2709,7721,Platino,106351,53507.38,2023-02-15,Vigente
2710,4651,Oro,48976,34444.19,2023-04-21,Cancelada
2711,1491,Clasica,20729,14750.63,2022-12-06,Bloqueada
2712,7973,Signature,246609,27756.98,2024-05-30,Cancelada
2713,5876,Platino,80706,22734.24,2024-04-21,Vigente
2714,1805,Signature,194750,44123.74,2026-05-14,Vigente
2715,288,Platino,112684,88980.46,2022-12-09,Vigente
2716,75,Oro,35422,23774.22,2025-04-24,Bloqueada
2717,7903,Signature,174120,76734.07,2023-07-20,Vigente
2718,4869,Signature,276577,91775.81,2022-10-25,Cancelada
2719,3609,Signature,196515,44020.75,2024-05-19,Vigente
2720,1085,Clasica,19556,7247.86,2022-10-29,Vigente
2721,1786,Clasica,15310,12246.13,2023-07-11,Bloqueada
2722,1739,Clasica,18021,11454.17,2022-09-04,Bloqueada
2723,6179,Platino,89990,19260.07,2023-06-25,Vigente
2724,1330,Platino,75205,43636.02,2025-11-05,Bloqueada
2725,5159,Platino,123119,80371.3,2023-09-13,Vigente
2726,3802,Platino,101607,33144.24,2023-12-18,Bloqueada
2727,334,Platino,87680,60487.68,2022-12-22,Cancelada
2728,5671,Clasica,13428,4956.73,2024-10-20,Cancelada
2729,820,Signature,230196,93387.55,2022-09-30,Vigente
2730,1278,Oro,32689,5295.7,2026-08-04,Bloqueada
2731,7868,Clasica,19696,981.72,2026-08-22,Vigente
2732,875,Platino,117440,55814.46,2026-06-20,Cancelada
2733,898,Signature,266339,217052.73,2026-08-29,Cancelada
2734,3848,Platino,121771,10876.6,2026-03-16,Vigente
2735,1284,Oro,45933,14328.62,2022-08-31,Bloqueada
2736,1409,Signature,268622,64244.42,2026-02-06,Vigente
2737,7330,Platino,91795,39803.91,2026-06-21,Vigente
2738,2420,Platino,89135,73716.47,2025-12-15,Bloqueada
2739,5295,Signature,203147,163311.29,2023-10-06,Vigente
2740,4240,Clasica,15374,6299.78,2025-05-23,Bloqueada
2741,6752,Oro,36358,30829.62,2022-11-18,Vigente
2742,4792,Clasica,16368,7104.86,2026-01-16,Cancelada
2743,852,Signature,162754,40382.72,2023-06-18,Vigente
2744,5126,Clasica,12608,6467.59,2023-09-08,Bloqueada
2745,5752,Oro,33080,309.68,2025-07-21,Cancelada
2746,7405,Signature,233920,6224.97,2023-10-11,Vigente
2747,1764,Oro,36200,10767.47,2025-07-05,Vigente
2748,7799,Signature,251027,26247.18,2025-09-16,Cancelada
2749,5111,Signature,242214,23132.61,2026-05-01,Vigente
2750,5882,Platino,85014,41568.82,2025-05-03,Vigente
2751,4629,Signature,245932,22094.61,2025-04-03,Cancelada
2752,5728,Signature,177940,58518.12,2025-06-07,Cancelada
2753,1019,Platino,77526,36591.0,2025-01-30,Cancelada
2754,2083,Clasica,15545,8362.28,2023-12-13,Vigente
2755,5000,Oro,55334,33037.18,2024-04-26,Vigente
2756,2444,Clasica,15244,9397.45,2023-08-27,Vigente
2757,3086,Oro,50697,29562.46,2026-04-26,Vigente
2758,6890,Clasica,19747,6558.38,2023-04-15,Cancelada
2759,4429,Signature,176681,63316.84,2023-03-25,Vigente
2760,6922,Signature,195918,69734.77,2026-07-08,Vigente
2761,4670,Oro,44209,19805.54,2025-02-02,Cancelada
2762,2331,Platino,98909,19469.42,2023-04-12,Bloqueada
2763,7195,Signature,249104,110247.35,2025-04-07,Bloqueada
2764,4448,Clasica,18825,935.45,2024-05-01,Vigente
2765,7990,Clasica,13500,3692.38,2024-05-21,Cancelada
2766,1766,Platino,114366,72589.61,2023-05-18,Vigente
2767,2848,Platino,75986,8380.41,2025-06-07,Vigente
2768,607,Platino,124759,28363.02,2023-07-07,Cancelada
2769,7372,Platino,82012,28623.04,2026-05-09,Vigente
2770,1969,Oro,48503,12308.1,2024-10-26,Vigente
2771,7361,Oro,36471,20400.45,2023-08-24,Vigente
2772,7875,Clasica,18176,11280.89,2022-09-08,Cancelada
2773,4307,Clasica,15814,10960.71,2024-09-07,Bloqueada
2774,5114,Signature,202544,93949.13,2022-11-06,Vigente
2775,7600,Signature,251197,204742.24,2026-07-03,Vigente
2776,6888,Oro,34217,21848.25,2024-06-19,Vigente
2777,5493,Signature,161790,47681.33,2024-09-16,Vigente
2778,7702,Oro,44892,2315.99,2024-02-06,Vigente
2779,6094,Signature,170604,44797.4,2026-02-15,Cancelada
2780,488,Platino,76161,27110.62,2025-02-02,Vigente
2781,1215,Signature,212091,126719.61,2024-09-25,Vigente
2782,2183,Clasica,15162,11519.32,2025-04-17,Cancelada
2783,5079,Platino,93292,26898.87,2025-05-05,Cancelada
2784,2642,Platino,115806,74125.1,2025-07-31,Vigente
2785,245,Oro,33413,10690.05,2024-01-21,Vigente
2786,7236,Signature,241638,52643.26,2023-07-01,Bloqueada
2787,7885,Oro,37307,26605.19,2026-08-25,Vigente
2788,6935,Oro,47580,1746.91,2023-07-31,Vigente
2789,3029,Clasica,19476,8852.24,2023-08-08,Bloqueada
2790,1842,Platino,114404,8501.4,2024-03-29,Vigente
2791,4334,Platino,98756,76510.42,2025-08-02,Vigente
2792,6977,Signature,178046,119866.76,2024-09-09,Vigente
2793,887,Clasica,13297,6132.55,2024-04-10,Vigente
2794,1572,Signature,248054,3052.41,2023-07-29,Cancelada
2795,4991,Platino,73164,7049.68,2025-05-27,Vigente
2796,1981,Oro,35659,17733.91,2024-05-20,Vigente
2797,3942,Clasica,15019,169.14,2022-08-23,Vigente
2798,1214,Oro,38736,29327.75,2025-01-17,Bloqueada
2799,7877,Oro,43759,6666.45,2025-12-24,Vigente
2800,1493,Clasica,14246,10649.75,2024-03-20,Bloqueada
2801,2449,Oro,39929,21072.78,2025-07-11,Cancelada
2802,4321,Platino,106586,37767.28,2026-03-29,Vigente
2803,3275,Clasica,15530,11347.96,2025-01-17,Vigente
2804,5070,Clasica,12244,401.69,2024-08-02,Vigente
2805,7051,Platino,94420,36060.16,2023-01-15,Vigente
2806,1543,Clasica,13175,3063.61,2022-09-22,Vigente
2807,720,Clasica,14260,2085.78,2026-02-16,Cancelada
2808,1544,Oro,49660,41481.24,2025-07-03,Vigente
2809,3401,Platino,77987,7779.2,2023-09-03,Vigente
2810,7360,Platino,79949,54335.15,2024-01-15,Cancelada
2811,1931,Oro,36160,4136.03,2025-01-07,Vigente
2812,1541,Clasica,12805,5190.56,2024-09-23,Cancelada
2813,2859,Platino,91183,865.01,2024-07-26,Bloqueada
2814,6851,Clasica,12135,3195.08,2024-03-25,Vigente
2815,4758,Signature,193854,161265.12,2023-03-29,Bloqueada
2816,3795,Clasica,19642,15912.32,2025-01-03,Vigente
2817,4130,Clasica,16614,8730.58,2022-08-21,Cancelada
2818,3244,Clasica,13615,7198.65,2025-03-23,Cancelada
2819,3357,Platino,117629,60627.19,2025-06-04,Vigente
2820,6557,Oro,53526,1700.67,2023-08-27,Cancelada
2821,1160,Signature,172256,72996.39,2023-09-22,Vigente
2822,159,Platino,87586,69432.5,2024-05-16,Vigente
2823,450,Clasica,15936,12372.22,2023-04-26,Vigente
2824,6472,Oro,50828,5592.26,2025-07-16,Vigente
2825,4289,Platino,116212,44812.14,2024-05-17,Vigente
2826,6283,Clasica,14875,7379.47,2025-12-23,Vigente
2827,6945,Oro,45480,29443.52,2022-11-01,Cancelada
2828,3759,Oro,35747,12987.18,2024-03-26,Bloqueada
2829,2908,Signature,243418,11662.39,2025-09-30,Vigente
2830,691,Signature,252349,190662.32,2024-10-01,Cancelada
2831,6356,Oro,54556,39123.21,2025-03-12,Cancelada
2832,335,Oro,32036,12102.31,2025-06-30,Vigente
2833,3900,Clasica,17117,4751.21,2026-03-15,Vigente
2834,4643,Platino,120703,68184.08,2022-08-13,Vigente
2835,5342,Platino,117494,52290.23,2025-05-07,Vigente
2836,1947,Oro,41206,13750.71,2022-09-23,Bloqueada
2837,4377,Clasica,12603,535.05,2024-04-13,Vigente
2838,5023,Clasica,16292,10631.63,2024-07-17,Cancelada
2839,5141,Platino,78694,4283.31,2024-08-30,Vigente
2840,257,Signature,223072,129585.34,2026-04-24,Bloqueada
2841,6191,Oro,38967,605.42,2024-01-22,Cancelada
2842,5265,Signature,207463,96745.73,2025-06-18,Vigente
2843,4580,Signature,277739,184364.02,2026-06-09,Cancelada
2844,5557,Platino,102243,31537.08,2024-11-06,Vigente
2845,6850,Signature,229424,17633.34,2024-02-12,Vigente
2846,2603,Signature,166604,119455.63,2025-01-28,Vigente
2847,7604,Clasica,19317,7785.48,2023-04-20,Bloqueada
2848,1109,Clasica,16589,8402.91,2024-07-08,Vigente
2849,1030,Clasica,15365,8712.06,2023-08-24,Cancelada
2850,234,Platino,106128,67313.28,2025-04-26,Vigente
2851,5763,Clasica,12980,7978.58,2023-04-23,Bloqueada
2852,915,Oro,41834,31619.32,2023-01-20,Bloqueada
2853,1585,Signature,190533,107162.75,2023-04-16,Bloqueada
2854,6623,Clasica,17207,6335.91,2024-09-02,Cancelada
2855,1492,Platino,83760,11247.79,2026-08-07,Vigente
2856,4914,Signature,200427,81043.08,2024-05-08,Cancelada
2857,1386,Oro,39707,19861.35,2023-07-22,Vigente
2858,222,Clasica,20219,1382.59,2024-01-28,Vigente
2859,3850,Oro,54513,4111.46,2025-07-16,Cancelada
2860,3152,Oro,33822,19764.62,2023-03-15,Bloqueada
2861,3871,Clasica,16244,12240.18,2024-05-03,Bloqueada
2862,2225,Oro,48596,32771.09,2026-06-12,Cancelada
2863,6554,Clasica,16645,8171.22,2025-12-16,Vigente
2864,7050,Signature,252079,174015.0,2025-09-26,Bloqueada
2865,2015,Signature,205748,88635.93,2024-12-20,Vigente
2866,1319,Platino,73681,46419.69,2024-04-13,Bloqueada
2867,1785,Signature,218893,109864.18,2022-10-05,Vigente
2868,3799,Oro,38481,1935.88,2024-03-19,Bloqueada
2869,4872,Oro,43413,32771.33,2023-09-09,Bloqueada
2870,1497,Clasica,17398,8665.66,2024-07-01,Vigente
2871,3935,Signature,272374,108286.99,2026-03-30,Cancelada
2872,1568,Signature,211506,145935.03,2025-06-07,Vigente
2873,702,Platino,105068,49435.88,2022-08-09,Vigente
2874,2067,Oro,51884,43886.59,2023-07-10,Cancelada
2875,2684,Oro,33361,17059.77,2025-12-29,Vigente
2876,7050,Oro,36102,18554.43,2023-08-07,Bloqueada
2877,284,Clasica,15348,701.46,2022-08-10,Vigente
2878,7122,Platino,120217,53906.24,2023-10-06,Vigente
2879,7427,Oro,51164,33681.87,2025-11-10,Vigente
2880,4931,Platino,99457,61412.85,2023-11-24,Bloqueada
2881,7529,Signature,178106,146864.51,2022-09-11,Vigente
2882,6848,Platino,91210,14758.5,2024-03-23,Bloqueada
2883,5638,Platino,77295,1544.49,2025-10-23,Bloqueada
2884,6676,Signature,262703,60076.25,2026-05-26,Vigente
2885,505,Signature,243397,42599.85,2024-07-26,Cancelada
2886,4881,Signature,181406,93985.46,2023-11-20,Bloqueada
2887,2123,Clasica,16172,8443.49,2023-05-07,Vigente
2888,4468,Signature,161663,56269.18,2023-04-25,Cancelada
2889,4404,Platino,101465,75537.28,2022-09-18,Bloqueada
2890,4068,Clasica,13059,3325.29,2024-09-08,Vigente
2891,258,Platino,88002,58635.13,2026-04-21,Cancelada
2892,7324,Oro,53786,35129.04,2025-11-05,Cancelada
2893,4668,Platino,94937,4894.66,2023-02-01,Vigente
2894,3427,Oro,32403,3700.68,2024-08-27,Cancelada
2895,3282,Platino,103591,77388.91,2026-06-06,Vigente
2896,4891,Oro,41736,9000.63,2024-02-12,Cancelada
2897,2965,Signature,241363,96397.7,2025-02-23,Bloqueada
2898,1323,Platino,94502,64861.42,2023-11-07,Bloqueada
2899,6173,Platino,102275,26680.51,2024-10-29,Bloqueada
2900,7304,Platino,108331,3845.66,2025-10-02,Vigente
2901,3147,Signature,213277,6120.99,2023-04-13,Cancelada
2902,6980,Oro,37006,8812.71,2024-11-14,Cancelada
2903,5200,Clasica,15778,12708.93,2022-10-14,Vigente
2904,3449,Clasica,16213,11493.33,2023-03-02,Vigente
2905,5385,Platino,75142,45484.41,2024-02-12,Cancelada
