cliente_id,dias_mora,monto_vencido,tramo_mora,prob_pago,ultima_gestion
3229,60,25148.24,31-60 dias,0.55,Acuerdo
3365,95,7016.35,90+ dias,0.32,Email
3514,94,4072.34,90+ dias,0.32,Sin gestion
7050,161,52840.5,90+ dias,0.05,Acuerdo
7047,42,14459.12,31-60 dias,0.67,Acuerdo
5198,160,4400.3,90+ dias,0.05,SMS
5366,22,2632.88,1-30 dias,0.8,Sin gestion
6479,177,5522.07,90+ dias,0.05,SMS
6433,136,17515.74,90+ dias,0.05,Email
310,1,8083.75,1-30 dias,0.94,SMS
5067,45,1473.11,31-60 dias,0.65,Email
3509,157,9737.44,90+ dias,0.05,Visita
6306,75,13965.71,61-90 dias,0.45,Visita
1853,40,30227.16,31-60 dias,0.68,SMS
5596,7,9100.37,1-30 dias,0.9,Llamada
4534,144,34802.44,90+ dias,0.05,SMS
4655,159,1074.96,90+ dias,0.05,SMS
6956,6,14605.52,1-30 dias,0.91,Email
4082,101,26845.39,90+ dias,0.28,Visita
7789,37,948.44,31-60 dias,0.7,Visita
7563,20,7953.27,1-30 dias,0.82,Acuerdo
5975,8,24169.57,1-30 dias,0.9,Sin gestion
2287,105,2177.04,90+ dias,0.25,Llamada
288,176,8011.4,90+ dias,0.05,Email
4657,62,50571.01,61-90 dias,0.54,Visita
6773,75,22507.9,61-90 dias,0.45,Email
7396,2,33429.09,1-30 dias,0.94,Visita
2308,65,7971.2,61-90 dias,0.52,Sin gestion
6722,24,4914.01,1-30 dias,0.79,Email
1145,120,14690.67,90+ dias,0.15,Email
4848,77,3336.14,61-90 dias,0.44,Email
563,75,23414.72,61-90 dias,0.45,Visita
5163,70,5851.33,61-90 dias,0.48,SMS
4861,3,18389.65,1-30 dias,0.93,Visita
1621,1,46562.58,1-30 dias,0.94,Email
2435,72,47349.62,61-90 dias,0.47,Email
2839,157,42474.33,90+ dias,0.05,Llamada
6746,133,26413.63,90+ dias,0.06,Llamada
4599,144,3810.61,90+ dias,0.05,Email
7837,100,26282.39,90+ dias,0.28,Llamada
6573,81,4370.39,61-90 dias,0.41,Llamada
6086,18,4753.93,1-30 dias,0.83,Llamada
4896,95,41665.04,90+ dias,0.32,Sin gestion
2432,36,9777.34,31-60 dias,0.71,Llamada
5846,147,13119.94,90+ dias,0.05,Acuerdo
7977,2,4898.18,1-30 dias,0.94,Email
5730,68,12846.19,61-90 dias,0.5,Email
3362,81,11913.83,61-90 dias,0.41,SMS
1665,142,28894.8,90+ dias,0.05,Llamada
3604,63,870.72,61-90 dias,0.53,Visita
4245,30,14152.12,1-30 dias,0.75,Acuerdo
4424,104,12736.1,90+ dias,0.26,SMS
7308,53,10093.9,31-60 dias,0.6,Visita
832,111,4681.84,90+ dias,0.21,Acuerdo
2545,160,1027.22,90+ dias,0.05,Llamada
7900,41,39538.24,31-60 dias,0.68,Email
4422,68,12324.51,61-90 dias,0.5,Llamada
3197,136,30510.39,90+ dias,0.05,SMS
7526,41,4567.4,31-60 dias,0.68,Visita
4503,168,28475.25,90+ dias,0.05,SMS
2913,22,4233.0,1-30 dias,0.8,Visita
598,152,21010.23,90+ dias,0.05,Llamada
5610,172,22768.47,90+ dias,0.05,Llamada
1291,71,13442.69,61-90 dias,0.48,Email
2557,171,12297.33,90+ dias,0.05,Llamada
553,57,14141.47,31-60 dias,0.57,Llamada
2014,136,6594.58,90+ dias,0.05,Visita
6743,156,8214.99,90+ dias,0.05,Sin gestion
5813,101,32258.37,90+ dias,0.28,Visita
1481,153,4809.51,90+ dias,0.05,Email
960,59,30340.28,31-60 dias,0.56,Acuerdo
6265,170,9095.25,90+ dias,0.05,Email
6448,60,3628.58,31-60 dias,0.55,Visita
6227,166,1612.58,90+ dias,0.05,Acuerdo
7445,42,25843.34,31-60 dias,0.67,Sin gestion
1433,67,4346.44,61-90 dias,0.5,SMS
5798,62,27558.99,61-90 dias,0.54,Acuerdo
4990,122,10522.98,90+ dias,0.14,SMS
1214,103,27036.58,90+ dias,0.26,Sin gestion
1503,158,655.36,90+ dias,0.05,Llamada
4335,120,8123.83,90+ dias,0.15,Llamada
7252,169,5146.69,90+ dias,0.05,Sin gestion
5412,164,11988.4,90+ dias,0.05,Acuerdo
5963,152,1578.38,90+ dias,0.05,Visita
7431,47,2276.38,31-60 dias,0.64,SMS
7441,9,13990.01,1-30 dias,0.89,Sin gestion
2352,139,1435.72,90+ dias,0.05,SMS
3192,57,42529.82,31-60 dias,0.57,Visita
6371,173,51523.84,90+ dias,0.05,Sin gestion
7342,107,14097.46,90+ dias,0.24,Acuerdo
4935,72,9867.86,61-90 dias,0.47,Email
5049,20,21252.54,1-30 dias,0.82,SMS
1706,132,861.34,90+ dias,0.07,Llamada
7233,75,693.65,61-90 dias,0.45,Visita
7353,81,1520.38,61-90 dias,0.41,Visita
7091,53,1910.32,31-60 dias,0.6,SMS
7200,40,688.61,31-60 dias,0.68,Llamada
621,168,35851.82,90+ dias,0.05,Email
2534,39,27591.31,31-60 dias,0.69,Sin gestion
397,128,1630.94,90+ dias,0.1,Llamada
7585,32,15134.34,31-60 dias,0.74,Llamada
3841,45,1419.32,31-60 dias,0.65,Visita
2806,94,44866.51,90+ dias,0.32,SMS
4866,140,5359.39,90+ dias,0.05,SMS
4767,88,16777.92,61-90 dias,0.36,SMS
7925,87,30040.16,61-90 dias,0.37,SMS
7203,13,15024.82,1-30 dias,0.86,Visita
7218,23,11375.0,1-30 dias,0.8,Llamada
6211,84,22981.36,61-90 dias,0.39,Llamada
3207,151,1167.6,90+ dias,0.05,Email
1521,101,12811.7,90+ dias,0.28,Visita
1609,62,5691.8,61-90 dias,0.54,SMS
76,115,23949.0,90+ dias,0.18,Llamada
7822,91,720.59,90+ dias,0.34,SMS
4774,41,722.08,31-60 dias,0.68,SMS
3036,167,23165.14,90+ dias,0.05,Acuerdo
886,102,7509.24,90+ dias,0.27,Acuerdo
6964,111,798.07,90+ dias,0.21,Acuerdo
3603,43,5676.34,31-60 dias,0.66,SMS
690,35,5253.61,31-60 dias,0.72,Sin gestion
6063,48,4549.97,31-60 dias,0.63,Llamada
405,33,22703.57,31-60 dias,0.73,Sin gestion
3726,92,51080.89,90+ dias,0.34,Email
6001,124,25534.54,90+ dias,0.12,Sin gestion
5284,152,20501.25,90+ dias,0.05,Acuerdo
5027,83,22030.31,61-90 dias,0.4,SMS
2306,173,6531.51,90+ dias,0.05,Llamada
752,11,32754.4,1-30 dias,0.88,Visita
1994,59,8847.77,31-60 dias,0.56,Sin gestion
407,22,29087.56,1-30 dias,0.8,Sin gestion
1619,125,9710.93,90+ dias,0.12,Sin gestion
619,35,8255.79,31-60 dias,0.72,Email
208,145,30669.7,90+ dias,0.05,SMS
2010,153,2076.36,90+ dias,0.05,SMS
3097,71,3415.2,61-90 dias,0.48,SMS
1332,55,2830.27,31-60 dias,0.58,SMS
2628,98,5718.89,90+ dias,0.3,Llamada
5003,54,34068.48,31-60 dias,0.59,Acuerdo
241,173,25074.09,90+ dias,0.05,Acuerdo
2028,125,47373.99,90+ dias,0.12,Sin gestion
5519,87,2230.36,61-90 dias,0.37,Llamada
4076,101,4860.32,90+ dias,0.28,Visita
5473,125,935.54,90+ dias,0.12,Email
6313,104,6866.27,90+ dias,0.26,Email
1747,6,27903.55,1-30 dias,0.91,Email
5193,87,24762.49,61-90 dias,0.37,Llamada
6644,116,1059.96,90+ dias,0.18,Visita
3359,175,40527.4,90+ dias,0.05,Email
2056,121,6630.04,90+ dias,0.14,Sin gestion
2332,148,16633.39,90+ dias,0.05,Visita
5542,15,3421.96,1-30 dias,0.85,SMS
6479,39,3095.64,31-60 dias,0.69,Sin gestion
6868,101,40357.81,90+ dias,0.28,Sin gestion
480,167,8336.67,90+ dias,0.05,Acuerdo
5256,71,4491.25,61-90 dias,0.48,SMS
4531,154,5139.27,90+ dias,0.05,Visita
3696,165,30250.32,90+ dias,0.05,Visita
256,128,4361.76,90+ dias,0.1,Sin gestion
3077,25,5556.23,1-30 dias,0.78,Acuerdo
5013,71,11425.72,61-90 dias,0.48,Acuerdo
3002,72,23151.58,61-90 dias,0.47,Email
7757,157,931.91,90+ dias,0.05,SMS
5458,70,2305.4,61-90 dias,0.48,Llamada
2553,120,6371.6,90+ dias,0.15,Visita
4959,164,1020.18,90+ dias,0.05,Email
6878,126,1346.74,90+ dias,0.11,Llamada
1390,116,26377.94,90+ dias,0.18,Acuerdo
483,126,17109.47,90+ dias,0.11,Llamada
4383,3,7621.62,1-30 dias,0.93,Acuerdo
4174,86,6607.2,61-90 dias,0.38,Visita
2903,133,8921.68,90+ dias,0.06,SMS
6485,159,12036.58,90+ dias,0.05,Llamada
3421,15,9301.3,1-30 dias,0.85,Email
4966,2,24010.53,1-30 dias,0.94,Sin gestion
5324,3,4576.79,1-30 dias,0.93,Sin gestion
5802,17,3794.98,1-30 dias,0.84,Sin gestion
2299,3,8556.75,1-30 dias,0.93,Sin gestion
1910,105,30090.88,90+ dias,0.25,Acuerdo
1446,107,1972.96,90+ dias,0.24,Acuerdo
6336,174,29750.81,90+ dias,0.05,Email
5848,98,19558.13,90+ dias,0.3,Acuerdo
7023,180,1622.98,90+ dias,0.05,Sin gestion
6006,95,15356.55,90+ dias,0.32,SMS
1247,120,8944.07,90+ dias,0.15,SMS
4968,8,4482.77,1-30 dias,0.9,Acuerdo
5612,173,604.25,90+ dias,0.05,SMS
4949,180,17577.58,90+ dias,0.05,Email
3607,87,7037.7,61-90 dias,0.37,SMS
621,169,12032.57,90+ dias,0.05,Visita
3962,175,4400.84,90+ dias,0.05,Llamada
3499,62,3488.07,61-90 dias,0.54,Email
559,17,13574.73,1-30 dias,0.84,Acuerdo
3579,12,4388.24,1-30 dias,0.87,Llamada
3477,30,15075.23,1-30 dias,0.75,Sin gestion
1722,7,2039.12,1-30 dias,0.9,Acuerdo
3638,54,34589.2,31-60 dias,0.59,SMS
651,47,13021.89,31-60 dias,0.64,Email
759,136,914.34,90+ dias,0.05,SMS
2023,74,14555.21,61-90 dias,0.46,Llamada
7593,82,54516.33,61-90 dias,0.4,Email
5584,77,27646.88,61-90 dias,0.44,Email
2015,96,13201.06,90+ dias,0.31,Sin gestion
5578,2,9497.99,1-30 dias,0.94,Sin gestion
2303,179,43042.03,90+ dias,0.05,Email
1551,134,15032.99,90+ dias,0.06,Visita
2965,113,7095.28,90+ dias,0.2,Visita
2242,110,17963.19,90+ dias,0.22,Acuerdo
223,9,35312.21,1-30 dias,0.89,Sin gestion
5565,47,4069.2,31-60 dias,0.64,Email
1713,159,1646.68,90+ dias,0.05,Llamada
7837,46,1935.26,31-60 dias,0.64,SMS
1598,38,7284.29,31-60 dias,0.7,Sin gestion
5140,140,19260.14,90+ dias,0.05,SMS
684,88,4334.73,61-90 dias,0.36,SMS
7301,131,7912.29,90+ dias,0.08,Visita
6764,123,3937.68,90+ dias,0.13,SMS
4560,35,11779.16,31-60 dias,0.72,Acuerdo
5185,61,7821.75,61-90 dias,0.54,Llamada
4708,147,14498.39,90+ dias,0.05,Sin gestion
5513,106,5204.06,90+ dias,0.24,Acuerdo
6660,116,5449.21,90+ dias,0.18,Llamada
3244,62,2895.64,61-90 dias,0.54,Acuerdo
5510,169,32921.65,90+ dias,0.05,Llamada
4632,45,4473.95,31-60 dias,0.65,Sin gestion
1610,35,44838.13,31-60 dias,0.72,Email
586,87,506.25,61-90 dias,0.37,Acuerdo
1312,22,1077.24,1-30 dias,0.8,Visita
5787,179,1203.93,90+ dias,0.05,Llamada
2340,4,11013.86,1-30 dias,0.92,Acuerdo
2578,33,16249.73,31-60 dias,0.73,Llamada
5096,47,11820.82,31-60 dias,0.64,Visita
35,178,12298.03,90+ dias,0.05,Acuerdo
1697,112,4985.58,90+ dias,0.2,Visita
6803,137,26538.25,90+ dias,0.05,Email
544,142,3491.22,90+ dias,0.05,SMS
409,159,2333.83,90+ dias,0.05,Sin gestion
6940,127,10894.66,90+ dias,0.1,Llamada
6327,63,9991.67,61-90 dias,0.53,Llamada
1445,70,10568.68,61-90 dias,0.48,Llamada
7396,151,9649.27,90+ dias,0.05,Sin gestion
537,99,2607.58,90+ dias,0.29,Visita
6516,171,3835.4,90+ dias,0.05,Llamada
3358,30,2105.87,1-30 dias,0.75,Acuerdo
4866,55,15979.22,31-60 dias,0.58,Sin gestion
7128,120,20520.16,90+ dias,0.15,Llamada
3113,167,11387.3,90+ dias,0.05,Llamada
4162,117,24948.6,90+ dias,0.17,Email
